Executing...
0:								; Instruction Result: 0
1:	MUL 117 * 325 == 38025							; Instruction Result: 38025
464:	MUL 536 * 740 == 396640							; Instruction Result: 396640
465:	MUL 487 * 376 == 183112							; Instruction Result: 183112
466:	MUL 184 * 719 == 132296							; Instruction Result: 132296
467:	MUL 293 * 122 == 35746							; Instruction Result: 35746
468:	MUL 544 * 91 == 49504							; Instruction Result: 49504
469:	MUL 983 * 667 == 655661							; Instruction Result: 655661
470:	MUL 708 * 478 == 338424							; Instruction Result: 338424
471:	MUL 48 * 916 == 43968							; Instruction Result: 43968
472:	MUL 469 * 29 == 13601							; Instruction Result: 13601
473:	MUL 710 * 466 == 330860							; Instruction Result: 330860
474:	MUL 855 * 660 == 564300							; Instruction Result: 564300
475:	MUL 558 * 202 == 112716							; Instruction Result: 112716
476:	MUL 851 * 103 == 87653							; Instruction Result: 87653
477:	MUL 700 * 989 == 692300							; Instruction Result: 692300
478:	MUL 311 * 964 == 299804							; Instruction Result: 299804
479:	MUL 29 * 72 == 2088							; Instruction Result: 2088
480:	MUL 829 * 823 == 682267							; Instruction Result: 682267
481:	MUL 197 * 418 == 82346							; Instruction Result: 82346
482:	MUL 628 * 50 == 31400							; Instruction Result: 31400
483:	MUL 176 * 413 == 72688							; Instruction Result: 72688
484:	MUL 804 * 92 == 73968							; Instruction Result: 73968
485:	MUL 284 * 550 == 156200							; Instruction Result: 156200
486:	MUL 342 * 336 == 114912							; Instruction Result: 114912
487:	MUL 382 * 518 == 197876							; Instruction Result: 197876
488:	MUL 395 * 313 == 123635							; Instruction Result: 123635
489:	ENABLE							; Instruction Result: 0
490:	MUL 652 * 359 == 234068							; Instruction Result: 234068
491:	DISABLE							; Instruction Result: 0
492:	SKIP MUL 343 * 652 == 223636							; Instruction Result: 0
493:	SKIP MUL 677 * 743 == 503011							; Instruction Result: 0
494:	SKIP MUL 71 * 412 == 29252							; Instruction Result: 0
495:	SKIP MUL 345 * 160 == 55200							; Instruction Result: 0
496:	SKIP MUL 958 * 675 == 646650							; Instruction Result: 0
497:	SKIP MUL 752 * 30 == 22560							; Instruction Result: 0
498:	SKIP MUL 567 * 702 == 398034							; Instruction Result: 0
499:	SKIP MUL 725 * 160 == 116000							; Instruction Result: 0
500:	SKIP MUL 327 * 488 == 159576							; Instruction Result: 0
501:	SKIP MUL 836 * 535 == 447260							; Instruction Result: 0
502:	SKIP MUL 135 * 48 == 6480							; Instruction Result: 0
503:	SKIP MUL 646 * 10 == 6460							; Instruction Result: 0
504:	SKIP MUL 247 * 681 == 168207							; Instruction Result: 0
505:	SKIP MUL 712 * 270 == 192240							; Instruction Result: 0
506:	SKIP MUL 543 * 760 == 412680							; Instruction Result: 0
507:	SKIP MUL 991 * 653 == 647123							; Instruction Result: 0
508:	SKIP MUL 445 * 300 == 133500							; Instruction Result: 0
509:	SKIP MUL 782 * 558 == 436356							; Instruction Result: 0
510:	SKIP MUL 981 * 18 == 17658							; Instruction Result: 0
511:	SKIP MUL 814 * 71 == 57794							; Instruction Result: 0
512:	SKIP MUL 185 * 23 == 4255							; Instruction Result: 0
513:	SKIP MUL 358 * 551 == 197258							; Instruction Result: 0
514:	ENABLE							; Instruction Result: 0
515:	MUL 679 * 221 == 150059							; Instruction Result: 150059
516:	MUL 903 * 901 == 813603							; Instruction Result: 813603
517:	MUL 396 * 234 == 92664							; Instruction Result: 92664
518:	MUL 569 * 364 == 207116							; Instruction Result: 207116
519:	MUL 29 * 750 == 21750							; Instruction Result: 21750
520:	MUL 188 * 408 == 76704							; Instruction Result: 76704
521:	MUL 535 * 688 == 368080							; Instruction Result: 368080
522:	MUL 180 * 183 == 32940							; Instruction Result: 32940
523:	MUL 12 * 971 == 11652							; Instruction Result: 11652
524:	MUL 400 * 368 == 147200							; Instruction Result: 147200
525:	ENABLE							; Instruction Result: 0
526:	MUL 976 * 889 == 867664							; Instruction Result: 867664
527:	ENABLE							; Instruction Result: 0
528:	MUL 126 * 680 == 85680							; Instruction Result: 85680
529:	MUL 268 * 566 == 151688							; Instruction Result: 151688
530:	MUL 656 * 119 == 78064							; Instruction Result: 78064
531:	MUL 221 * 435 == 96135							; Instruction Result: 96135
532:	MUL 17 * 637 == 10829							; Instruction Result: 10829
533:	MUL 834 * 156 == 130104							; Instruction Result: 130104
534:	MUL 373 * 272 == 101456							; Instruction Result: 101456
535:	MUL 10 * 456 == 4560							; Instruction Result: 4560
536:	ENABLE							; Instruction Result: 0
537:	MUL 851 * 474 == 403374							; Instruction Result: 403374
538:	ENABLE							; Instruction Result: 0
539:	MUL 71 * 636 == 45156							; Instruction Result: 45156
540:	MUL 423 * 604 == 255492							; Instruction Result: 255492
541:	MUL 174 * 630 == 109620							; Instruction Result: 109620
542:	MUL 891 * 319 == 284229							; Instruction Result: 284229
543:	MUL 712 * 140 == 99680							; Instruction Result: 99680
544:	MUL 892 * 613 == 546796							; Instruction Result: 546796
545:	MUL 867 * 72 == 62424							; Instruction Result: 62424
546:	MUL 435 * 420 == 182700							; Instruction Result: 182700
547:	DISABLE							; Instruction Result: 0
548:	SKIP MUL 613 * 816 == 500208							; Instruction Result: 0
549:	SKIP MUL 567 * 155 == 87885							; Instruction Result: 0
550:	SKIP MUL 584 * 474 == 276816							; Instruction Result: 0
551:	SKIP MUL 855 * 798 == 682290							; Instruction Result: 0
552:	SKIP MUL 833 * 981 == 817173							; Instruction Result: 0
553:	SKIP MUL 805 * 83 == 66815							; Instruction Result: 0
554:	SKIP MUL 797 * 555 == 442335							; Instruction Result: 0
555:	SKIP MUL 320 * 806 == 257920							; Instruction Result: 0
556:	SKIP MUL 43 * 38 == 1634							; Instruction Result: 0
557:	SKIP MUL 459 * 389 == 178551							; Instruction Result: 0
558:	SKIP MUL 937 * 21 == 19677							; Instruction Result: 0
559:	SKIP MUL 942 * 10 == 9420							; Instruction Result: 0
560:	SKIP MUL 437 * 636 == 277932							; Instruction Result: 0
561:	SKIP MUL 509 * 95 == 48355							; Instruction Result: 0
562:	SKIP MUL 522 * 855 == 446310							; Instruction Result: 0
563:	SKIP MUL 109 * 507 == 55263							; Instruction Result: 0
564:	SKIP MUL 442 * 773 == 341666							; Instruction Result: 0
565:	DISABLE							; Instruction Result: 0
566:	SKIP MUL 119 * 683 == 81277							; Instruction Result: 0
567:	SKIP MUL 634 * 722 == 457748							; Instruction Result: 0
568:	SKIP MUL 410 * 254 == 104140							; Instruction Result: 0
569:	SKIP MUL 219 * 824 == 180456							; Instruction Result: 0
570:	SKIP MUL 475 * 606 == 287850							; Instruction Result: 0
571:	SKIP MUL 12 * 946 == 11352							; Instruction Result: 0
572:	SKIP MUL 558 * 666 == 371628							; Instruction Result: 0
573:	SKIP MUL 992 * 775 == 768800							; Instruction Result: 0
574:	SKIP MUL 176 * 378 == 66528							; Instruction Result: 0
575:	SKIP MUL 159 * 502 == 79818							; Instruction Result: 0
576:	SKIP MUL 100 * 648 == 64800							; Instruction Result: 0
577:	SKIP MUL 477 * 121 == 57717							; Instruction Result: 0
578:	ENABLE							; Instruction Result: 0
579:	MUL 340 * 143 == 48620							; Instruction Result: 48620
580:	MUL 477 * 481 == 229437							; Instruction Result: 229437
581:	MUL 694 * 893 == 619742							; Instruction Result: 619742
582:	MUL 944 * 553 == 522032							; Instruction Result: 522032
583:	MUL 134 * 98 == 13132							; Instruction Result: 13132
584:	MUL 475 * 226 == 107350							; Instruction Result: 107350
585:	MUL 430 * 522 == 224460							; Instruction Result: 224460
586:	MUL 4 * 686 == 2744							; Instruction Result: 2744
587:	MUL 956 * 959 == 916804							; Instruction Result: 916804
588:	MUL 171 * 380 == 64980							; Instruction Result: 64980
589:	MUL 628 * 469 == 294532							; Instruction Result: 294532
590:	MUL 498 * 282 == 140436							; Instruction Result: 140436
591:	MUL 104 * 486 == 50544							; Instruction Result: 50544
592:	MUL 208 * 64 == 13312							; Instruction Result: 13312
593:	MUL 534 * 749 == 399966							; Instruction Result: 399966
594:	MUL 121 * 628 == 75988							; Instruction Result: 75988
595:	MUL 743 * 224 == 166432							; Instruction Result: 166432
596:	MUL 629 * 294 == 184926							; Instruction Result: 184926
597:	MUL 711 * 684 == 486324							; Instruction Result: 486324
598:	MUL 888 * 484 == 429792							; Instruction Result: 429792
599:	MUL 263 * 259 == 68117							; Instruction Result: 68117
600:	MUL 256 * 447 == 114432							; Instruction Result: 114432
601:	DISABLE							; Instruction Result: 0
602:	DISABLE							; Instruction Result: 0
603:	SKIP MUL 911 * 196 == 178556							; Instruction Result: 0
604:	ENABLE							; Instruction Result: 0
605:	MUL 279 * 93 == 25947							; Instruction Result: 25947
606:	MUL 182 * 162 == 29484							; Instruction Result: 29484
607:	MUL 985 * 595 == 586075							; Instruction Result: 586075
608:	MUL 312 * 743 == 231816							; Instruction Result: 231816
609:	MUL 828 * 4 == 3312							; Instruction Result: 3312
610:	MUL 925 * 463 == 428275							; Instruction Result: 428275
611:	MUL 371 * 600 == 222600							; Instruction Result: 222600
612:	MUL 939 * 641 == 601899							; Instruction Result: 601899
613:	MUL 101 * 11 == 1111							; Instruction Result: 1111
614:	DISABLE							; Instruction Result: 0
615:	SKIP MUL 797 * 638 == 508486							; Instruction Result: 0
616:	SKIP MUL 312 * 896 == 279552							; Instruction Result: 0
617:	SKIP MUL 737 * 79 == 58223							; Instruction Result: 0
618:	SKIP MUL 775 * 969 == 750975							; Instruction Result: 0
619:	SKIP MUL 995 * 800 == 796000							; Instruction Result: 0
620:	SKIP MUL 825 * 47 == 38775							; Instruction Result: 0
621:	SKIP MUL 345 * 412 == 142140							; Instruction Result: 0
622:	SKIP MUL 759 * 363 == 275517							; Instruction Result: 0
623:	SKIP MUL 49 * 745 == 36505							; Instruction Result: 0
624:	SKIP MUL 502 * 602 == 302204							; Instruction Result: 0
625:	SKIP MUL 870 * 408 == 354960							; Instruction Result: 0
626:	SKIP MUL 438 * 953 == 417414							; Instruction Result: 0
627:	SKIP MUL 477 * 794 == 378738							; Instruction Result: 0
628:	SKIP MUL 725 * 610 == 442250							; Instruction Result: 0
629:	SKIP MUL 591 * 595 == 351645							; Instruction Result: 0
630:	SKIP MUL 35 * 204 == 7140							; Instruction Result: 0
631:	SKIP MUL 623 * 430 == 267890							; Instruction Result: 0
632:	SKIP MUL 986 * 195 == 192270							; Instruction Result: 0
633:	SKIP MUL 366 * 275 == 100650							; Instruction Result: 0
634:	SKIP MUL 886 * 569 == 504134							; Instruction Result: 0
635:	SKIP MUL 812 * 296 == 240352							; Instruction Result: 0
636:	SKIP MUL 662 * 423 == 280026							; Instruction Result: 0
637:	SKIP MUL 931 * 464 == 431984							; Instruction Result: 0
638:	SKIP MUL 80 * 65 == 5200							; Instruction Result: 0
639:	SKIP MUL 537 * 517 == 277629							; Instruction Result: 0
640:	SKIP MUL 309 * 415 == 128235							; Instruction Result: 0
641:	ENABLE							; Instruction Result: 0
642:	MUL 97 * 261 == 25317							; Instruction Result: 25317
643:	MUL 976 * 251 == 244976							; Instruction Result: 244976
644:	MUL 929 * 486 == 451494							; Instruction Result: 451494
645:	MUL 79 * 951 == 75129							; Instruction Result: 75129
646:	MUL 156 * 577 == 90012							; Instruction Result: 90012
647:	MUL 608 * 799 == 485792							; Instruction Result: 485792
648:	MUL 103 * 54 == 5562							; Instruction Result: 5562
649:	MUL 577 * 38 == 21926							; Instruction Result: 21926
650:	MUL 100 * 110 == 11000							; Instruction Result: 11000
651:	MUL 373 * 344 == 128312							; Instruction Result: 128312
652:	MUL 476 * 880 == 418880							; Instruction Result: 418880
653:	MUL 521 * 941 == 490261							; Instruction Result: 490261
654:	MUL 636 * 681 == 433116							; Instruction Result: 433116
655:	MUL 911 * 48 == 43728							; Instruction Result: 43728
656:	MUL 925 * 246 == 227550							; Instruction Result: 227550
657:	MUL 385 * 738 == 284130							; Instruction Result: 284130
658:	MUL 991 * 663 == 657033							; Instruction Result: 657033
659:	MUL 380 * 823 == 312740							; Instruction Result: 312740
660:	MUL 790 * 442 == 349180							; Instruction Result: 349180
661:	MUL 485 * 925 == 448625							; Instruction Result: 448625
662:	MUL 760 * 526 == 399760							; Instruction Result: 399760
663:	ENABLE							; Instruction Result: 0
664:	MUL 687 * 303 == 208161							; Instruction Result: 208161
665:	MUL 885 * 373 == 330105							; Instruction Result: 330105
666:	MUL 538 * 642 == 345396							; Instruction Result: 345396
667:	MUL 904 * 758 == 685232							; Instruction Result: 685232
668:	MUL 72 * 737 == 53064							; Instruction Result: 53064
669:	MUL 957 * 888 == 849816							; Instruction Result: 849816
670:	MUL 125 * 773 == 96625							; Instruction Result: 96625
671:	MUL 107 * 113 == 12091							; Instruction Result: 12091
672:	MUL 816 * 499 == 407184							; Instruction Result: 407184
673:	MUL 312 * 957 == 298584							; Instruction Result: 298584
674:	MUL 35 * 722 == 25270							; Instruction Result: 25270
675:	MUL 420 * 105 == 44100							; Instruction Result: 44100
676:	MUL 236 * 347 == 81892							; Instruction Result: 81892
677:	MUL 115 * 717 == 82455							; Instruction Result: 82455
678:	MUL 995 * 8 == 7960							; Instruction Result: 7960
679:	MUL 281 * 511 == 143591							; Instruction Result: 143591
680:	MUL 218 * 447 == 97446							; Instruction Result: 97446
681:	DISABLE							; Instruction Result: 0
682:	SKIP MUL 856 * 826 == 707056							; Instruction Result: 0
683:	SKIP MUL 791 * 178 == 140798							; Instruction Result: 0
684:	SKIP MUL 355 * 579 == 205545							; Instruction Result: 0
685:	DISABLE							; Instruction Result: 0
686:	SKIP MUL 426 * 689 == 293514							; Instruction Result: 0
687:	SKIP MUL 19 * 952 == 18088							; Instruction Result: 0
688:	DISABLE							; Instruction Result: 0
689:	SKIP MUL 331 * 69 == 22839							; Instruction Result: 0
690:	SKIP MUL 181 * 101 == 18281							; Instruction Result: 0
691:	SKIP MUL 628 * 267 == 167676							; Instruction Result: 0
692:	SKIP MUL 521 * 898 == 467858							; Instruction Result: 0
693:	SKIP MUL 476 * 329 == 156604							; Instruction Result: 0
694:	SKIP MUL 362 * 495 == 179190							; Instruction Result: 0
695:	SKIP MUL 245 * 39 == 9555							; Instruction Result: 0
696:	SKIP MUL 185 * 370 == 68450							; Instruction Result: 0
697:	SKIP MUL 622 * 439 == 273058							; Instruction Result: 0
698:	SKIP MUL 943 * 965 == 909995							; Instruction Result: 0
699:	SKIP MUL 965 * 299 == 288535							; Instruction Result: 0
700:	SKIP MUL 29 * 612 == 17748							; Instruction Result: 0
701:	SKIP MUL 43 * 652 == 28036							; Instruction Result: 0
702:	SKIP MUL 752 * 988 == 742976							; Instruction Result: 0
703:	SKIP MUL 401 * 151 == 60551							; Instruction Result: 0
704:	SKIP MUL 745 * 699 == 520755							; Instruction Result: 0
705:	SKIP MUL 77 * 216 == 16632							; Instruction Result: 0
706:	SKIP MUL 916 * 810 == 741960							; Instruction Result: 0
707:	SKIP MUL 647 * 373 == 241331							; Instruction Result: 0
708:	SKIP MUL 356 * 323 == 114988							; Instruction Result: 0
709:	SKIP MUL 659 * 65 == 42835							; Instruction Result: 0
710:	SKIP MUL 163 * 188 == 30644							; Instruction Result: 0
711:	SKIP MUL 653 * 216 == 141048							; Instruction Result: 0
712:	SKIP MUL 347 * 271 == 94037							; Instruction Result: 0
713:	SKIP MUL 828 * 838 == 693864							; Instruction Result: 0
714:	SKIP MUL 70 * 426 == 29820							; Instruction Result: 0
715:	SKIP MUL 276 * 626 == 172776							; Instruction Result: 0
716:	SKIP MUL 450 * 217 == 97650							; Instruction Result: 0
717:	SKIP MUL 201 * 755 == 151755							; Instruction Result: 0
718:	SKIP MUL 119 * 516 == 61404							; Instruction Result: 0
719:	SKIP MUL 738 * 634 == 467892							; Instruction Result: 0
720:	SKIP MUL 830 * 590 == 489700							; Instruction Result: 0
721:	ENABLE							; Instruction Result: 0
722:	MUL 982 * 557 == 546974							; Instruction Result: 546974
723:	MUL 522 * 576 == 300672							; Instruction Result: 300672
724:	MUL 828 * 380 == 314640							; Instruction Result: 314640
725:	MUL 629 * 665 == 418285							; Instruction Result: 418285
726:	MUL 816 * 674 == 549984							; Instruction Result: 549984
727:	MUL 833 * 343 == 285719							; Instruction Result: 285719
728:	MUL 902 * 29 == 26158							; Instruction Result: 26158
729:	MUL 698 * 182 == 127036							; Instruction Result: 127036
730:	DISABLE							; Instruction Result: 0
731:	SKIP MUL 420 * 273 == 114660							; Instruction Result: 0
732:	SKIP MUL 786 * 927 == 728622							; Instruction Result: 0
733:	SKIP MUL 945 * 741 == 700245							; Instruction Result: 0
734:	SKIP MUL 395 * 39 == 15405							; Instruction Result: 0
735:	ENABLE							; Instruction Result: 0
736:	MUL 575 * 284 == 163300							; Instruction Result: 163300
737:	MUL 210 * 669 == 140490							; Instruction Result: 140490
738:	MUL 347 * 353 == 122491							; Instruction Result: 122491
